0.42479452910659327,0.7018656714144706,0.996043836004565,0.11060420625283504
0.43392285620361953,0.8518433680828589,0.3511921588233529,0.10768888796084329
0.4452535875830045,0.5641038157786963,0.2269488879639656,0.1063676846836053
0.9719973793663913,0.5480864063481479,0.05802819107674241,0.1040260181843967
0.22915291725960218,0.6455426653677073,0.7631295380574671,0.10241862252206284
0.07677829538308192,0.8713838575360974,0.17621828969685585,0.10139033791914166
0.7705464064389246,0.6769318325022963,0.2505941148585864,0.1005931071370768
0.3699417079795808,0.410515426055365,0.9680239631157774,0.09938441750118342
0.3654984568956578,0.3219322085575764,0.460146387376393,0.09723334321518055
0.7499470670709232,0.429049652099947,0.5099002865773712,0.09557564467802104
0.9167169830493238,0.049377677961783356,0.7480397331393716,0.09477291833140389
0.03919889648528795,0.3391517026647941,0.8300937911455225,0.09445526155281271
0.012555259461713583,0.10959480103954337,0.41282283816481,0.0943106192623059
0.10214079670490706,0.7148253284952834,0.30485324523257834,0.0937253756525594
0.22608881323670862,0.09914363093790741,0.6876764435048923,0.09358487131280899
0.7668539085567319,0.37732649923486705,0.8268454438921214,0.0930004925214374
0.43043516460747766,0.597602405021508,0.6771444937778655,0.09261848537919756
0.6839524841566644,0.5364581622214856,0.004688449705130324,0.09229266434235986
0.9716810937375645,0.6655099794157846,0.7696866612693665,0.09164522229819548
0.6380794591307529,0.2810768846409525,0.4967501546872648,0.0903900177020444
0.5092372685935234,0.4874057664379246,0.799830777039064,0.09015184823158158
0.19055280946014735,0.9678422448139271,0.03585232602163087,0.08996501161247981
0.9472987628687067,0.21577601318958273,0.9865649404045866,0.08856001524983326
0.13060270618834602,0.4147244892834843,0.3982059669166554,0.08755401622879241
0.056690632369476364,0.0834525422793055,0.9475716764836268,0.08749837477411875
0.8765659951507723,0.09851858359711678,0.2861052697874805,0.0871568628322307
0.5592051913654299,0.8939538528878783,0.045291971679389975,0.08491132945052327
0.7487905917084837,0.590059296340891,0.5899341147368887,0.08423218780912749
0.5956044962659793,0.23599098628900286,0.6599970242378396,0.08421353643883955
0.8354374768749171,0.45144912698336925,0.9722075598856906,0.08399672371013514
0.5408778657312582,0.006563198096532889,0.920834211004488,0.08378969129801664
0.33168339473983893,0.872050534270256,0.004012722142911691,0.083550561998146
0.5729538729540444,0.2614333350891629,0.17249269791583352,0.08346968945847906
0.9263568509919624,0.025754485363080566,0.5531134397928581,0.08343640371095003
0.21475764167166023,0.13633024088985687,0.0028249050151852506,0.08342728712770942
0.09189847302082411,0.21231133863604185,0.668032793503088,0.0830499227066554
0.9443078146077003,0.7506064440637646,0.6196865838253617,0.08297072181663562
0.9426030843695385,0.22394367765721857,0.7377132337541134,0.08200381962011742
0.7948454338185909,0.9217064114431648,0.7569823048395768,0.0819545452813024
0.805224100552337,0.9769485133751589,0.9954435624569492,0.0818496739456655
